,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio
56,0,20,20200902101000,0.9,0.5,2,1,0.5,0.7,100,-0.18,8,6,0.75
57,0,20,20200902092000,0.9,0.5,2,1,0.5,0.7,2000,-0.4,1,1,1.0
58,0,20,20200902093000,0.9,0.5,2,1,0.5,0.7,2000,-0.4,1,1,1.0
59,0,20,20200902101000,0.9,0.5,2,1,0.5,0.7,2000,-0.4,1,1,1.0
60,0,20,20200902092000,0.9,0.5,2,1,0.5,0.7,20000,-0.4,1,1,1.0
61,0,20,20200902093000,0.9,0.5,2,1,0.5,0.7,20000,-0.4,1,1,1.0
62,0,20,20200902101000,0.9,0.5,2,1,0.5,0.7,20000,-0.4,1,1,1.0
63,0,20,20200902091000,0.9,0.5,2,2,0.3,0.3,100,-0.28,1,1,1.0
64,0,20,20200902092000,0.9,0.5,2,2,0.3,0.3,100,-0.24,30,21,0.7
65,0,20,20200902093000,0.9,0.5,2,2,0.3,0.3,100,-0.28,60,47,0.78
66,0,20,20200902101000,0.9,0.5,2,2,0.3,0.3,100,-0.27,122,98,0.8
67,0,20,20200902091000,0.9,0.5,2,2,0.3,0.3,2000,-0.28,1,1,1.0
68,0,20,20200902092000,0.9,0.5,2,2,0.3,0.3,2000,-0.43,8,7,0.87
69,0,20,20200902093000,0.9,0.5,2,2,0.3,0.3,2000,-0.47,16,15,0.94
70,0,20,20200902101000,0.9,0.5,2,2,0.3,0.3,2000,-0.4,35,32,0.91
71,0,20,20200902091000,0.9,0.5,2,2,0.3,0.3,20000,-0.28,1,1,1.0
72,0,20,20200902092000,0.9,0.5,2,2,0.3,0.3,20000,-0.43,8,7,0.87
73,0,20,20200902093000,0.9,0.5,2,2,0.3,0.3,20000,-0.47,16,15,0.94
74,0,20,20200902101000,0.9,0.5,2,2,0.3,0.3,20000,-0.4,34,31,0.91
75,0,20,20200902091000,0.9,0.5,2,2,0.3,0.5,100,-0.28,1,1,1.0
76,0,20,20200902092000,0.9,0.5,2,2,0.3,0.5,100,-0.19,16,11,0.69
77,0,20,20200902093000,0.9,0.5,2,2,0.3,0.5,100,-0.22,36,29,0.81
78,0,20,20200902101000,0.9,0.5,2,2,0.3,0.5,100,-0.26,68,55,0.81
79,0,20,20200902091000,0.9,0.5,2,2,0.3,0.5,2000,-0.28,1,1,1.0
80,0,20,20200902092000,0.9,0.5,2,2,0.3,0.5,2000,-0.51,7,7,1.0
81,0,20,20200902093000,0.9,0.5,2,2,0.3,0.5,2000,-0.45,15,14,0.93
82,0,20,20200902101000,0.9,0.5,2,2,0.3,0.5,2000,-0.43,31,28,0.9
83,0,20,20200902091000,0.9,0.5,2,2,0.3,0.5,20000,-0.28,1,1,1.0
84,0,20,20200902092000,0.9,0.5,2,2,0.3,0.5,20000,-0.51,7,7,1.0
85,0,20,20200902093000,0.9,0.5,2,2,0.3,0.5,20000,-0.45,15,14,0.93
86,0,20,20200902101000,0.9,0.5,2,2,0.3,0.5,20000,-0.46,30,28,0.93
